Test 1 Bearing 1,Test 1 Bearing 1Y,Test 1 Bearing 2,Test 1 Bearing 2Y,Test 1 Bearing 3,Test 1 Bearing 3Y,Test 1 Bearing 4,Test 1 Bearing 4Y,Test 2 Bearing 1,Test 2 Bearing 2,Test 2 Bearing 3,Test 2 Bearing 4,Test 3 Bearing 1,Test 3 Bearing 2,Test 3 Bearing 3,Test 3 Bearing 4
0.009390132607422002,0.007787919417073801,0.00848209814052563,0.005546349056920794,0.013125763385293959,0.013782612151946833,0.00562815158517606,0.006370090274312522,0.005990488343331863,0.009114685726156415,0.010864988617971024,0.0030559871093727396,0.005742750445077399,0.006034878448333537,0.005386020215070191,0.003159009276733448
0.009865621640584533,0.007740686857595332,0.008432734125421159,0.005662371939382791,0.013083987579801138,0.013714439912640694,0.005665899222562188,0.006127302366790837,0.006239593910179297,0.00926294773535715,0.011384649792137422,0.0031234432977079304,0.005743392364785644,0.005756857670209248,0.004931693603277073,0.0031111664312363507
0.009554218761253242,0.00782333734951051,0.008505040507485441,0.005608090848913066,0.013173452747640601,0.013911795963189486,0.005800054105794376,0.006031896426141035,0.0061188466033075765,0.009573256412770475,0.011689503798828054,0.0030828940098546554,0.005844622220983502,0.005967633770921103,0.004702753722226323,0.0030591630755399273
0.009805220534658456,0.00793853163726579,0.00845340060881574,0.005980390183103067,0.0124751492934796,0.013402965912816617,0.006046127940893229,0.006352955393943607,0.006100886765859225,0.009071302557351321,0.010581745394554486,0.003084940157232258,0.005852791118810318,0.005876529177846863,0.005043147765769746,0.0030326113234615355
0.009372980297698766,0.007746301847245697,0.008434130790672258,0.005713979999234414,0.01261812455199964,0.01359845511636503,0.005673322766110779,0.006179218652417855,0.0059036151866054595,0.009205259259317065,0.01129436603603371,0.0030879215382551136,0.005451700349022955,0.005814628645131497,0.004739463350484476,0.0030902776863073835
0.009306589905843342,0.007737785255422562,0.008259039545609912,0.005628667136144497,0.012986221380746621,0.013834955368003884,0.005589884788474902,0.00611110230292342,0.006375134735867612,0.009311027960374118,0.011006243958196937,0.0031794578111624975,0.00602076459532726,0.005927704809713332,0.005113329603948636,0.0031101726792811014
0.009828758209035265,0.0079590999511717,0.0085738142791364,0.00588236272040371,0.012669622995469355,0.014051554479062627,0.005814180382957322,0.0061981216974996995,0.005989945465276276,0.009114257804963753,0.011540884988059882,0.003139726066246186,0.006256258569219475,0.006137832904469743,0.00501038740782749,0.00313330755859379
0.00962489006194095,0.008017529437170302,0.008602908258035356,0.005707810210714081,0.012438413695409382,0.013514389187278781,0.005576220765779007,0.006221224885499365,0.006152193856808716,0.009365872024228597,0.01140219409399951,0.003196343606316847,0.006109441705395755,0.006096841359403391,0.0051885077407743665,0.0032904851587272793
0.009509761155793666,0.007951914527807417,0.00844640481871616,0.005651610723791291,0.013008214848611508,0.014004586486336854,0.00589919533840141,0.0063792447787067805,0.0061711213006496405,0.009453533151207307,0.01148206743301111,0.0031622892090583652,0.005997509030723677,0.006094102344300379,0.005207400096967264,0.0030246188037849225
0.009432610201072493,0.007931296198797332,0.008143289952230386,0.005633658563804695,0.012591154667816245,0.014346425991322664,0.005756843839941094,0.0060523425852753235,0.006184366519067394,0.009046935985658429,0.01107848822585139,0.003103420261418867,0.006076675955572175,0.005969463794705432,0.0048477535889599336,0.00299224145644878
0.009398311865196532,0.0077465995133879206,0.008578985381841585,0.005528925518713396,0.012111728579321055,0.012932199589834261,0.005605019197442604,0.006047190267922934,0.006023195254113911,0.009032379096946878,0.01060551110286473,0.0030229643256282574,0.005732612585058299,0.006101321311948578,0.0051067397098899115,0.0031102106421446417
0.009269726952733908,0.007966187823846454,0.00844299543166191,0.005617855576989548,0.013345879078576612,0.01421765952673927,0.005412019025411658,0.006280537141969529,0.006112819478416332,0.00894312493353831,0.010372150469579884,0.003073194152364932,0.005824656728515656,0.0058828830583551595,0.004799757394387679,0.003085244120941072
0.009215174278411975,0.007793812883672818,0.00852013089435313,0.005643850144872736,0.012884937670362733,0.013639538095092585,0.005459467523801465,0.006405154862496795,0.00609522576741904,0.009375534182396159,0.011444007490422603,0.003055857268133185,0.00579569890075656,0.006101691430661709,0.004866922027948053,0.0030440940073370878
0.009355024105835176,0.007824671087636521,0.008339753628537724,0.005577779584875198,0.013147704918840186,0.013754115125748558,0.005264552478959644,0.005933035983953497,0.0058464970024465785,0.008970385177574508,0.011015944799420684,0.003105558802938527,0.00598732757431016,0.0059150193359374,0.0049674280156611255,0.0031129298314072147
0.00970575240850199,0.007950235198876648,0.008554853436889727,0.005717976397619244,0.013804584905087874,0.014167926659545952,0.005367471112050954,0.006259762217855058,0.006223282536828463,0.009174131520459875,0.011456270861196565,0.0031286488995528198,0.005667009160757272,0.0058900510304238,0.004983810208701798,0.0029953614095474205
0.00966939995340147,0.007855852504539308,0.008568282740011073,0.005739314160156309,0.011999556349945302,0.012835007988717787,0.005673802382466971,0.00649743527556431,0.00597422369731679,0.008926976249024957,0.01135162358758732,0.0030997137264230515,0.005871195469567979,0.005914507767465407,0.004965663063011079,0.003107178699865533
0.00960530516584182,0.00804662108669289,0.008452997517356644,0.005634940667436189,0.012609645686223617,0.013184653674294658,0.005737628145894782,0.0063185225952053295,0.006117831403493477,0.009217560858609697,0.010940568563842321,0.0031515442439819393,0.0057789794352888415,0.005942905787446254,0.004963770971963411,0.003040010590589179
0.00977120072801358,0.008192195900704864,0.00868521384090405,0.0059959888969209185,0.01172434588382495,0.012701063942870757,0.005768739682557632,0.00628186440961605,0.005919831515798434,0.008969978710057924,0.010550035413656107,0.0030407118079925,0.005725179795446292,0.005982279839780176,0.004955448313512521,0.003073760524902352
0.009714101362111673,0.008067449884603173,0.008582462537992363,0.005797382891693093,0.01235323680563898,0.013399070805070242,0.005770789018037283,0.0063688126261805785,0.0061554394710443714,0.009319266381225029,0.010997044520530833,0.00312588279265425,0.005867009924008546,0.006074208906552792,0.005019365162420294,0.003052209983804341
0.009946904212913709,0.008229024082925165,0.00865275733595838,0.005854018076620339,0.011910816978356505,0.01313594572086125,0.005951640595243022,0.006315429677572068,0.006164683923890522,0.009236004549016965,0.010702574319455338,0.003152684994676017,0.005503926825883193,0.0058223271341678266,0.004772556441917384,0.003019456345250587
0.009693000726258675,0.007876538016069076,0.008354188572594795,0.005723113770654041,0.012426967304648966,0.01331331059684498,0.005797312239828009,0.006259522715368439,0.0062978981594465095,0.009117026028432541,0.01086255514323982,0.003044615263328481,0.005856995328328525,0.0061375810589217265,0.005060475978660563,0.003180806287801323
0.009787667803933644,0.008054658779439937,0.008624625775277632,0.005878161332664453,0.012029683445908648,0.013018323189840097,0.005533010031869233,0.006132235761108435,0.005911447434959482,0.009175368698632436,0.010640167028808534,0.003275114989698015,0.005764033729340969,0.006017607006225683,0.004845537730214538,0.00315126498488435
0.009725548149010901,0.007949129752645485,0.00832604035300242,0.005575004072561127,0.012150239215447878,0.013450341239891134,0.005565672794434902,0.006313287323608393,0.0058680917142655145,0.008847373891618009,0.011072295998677914,0.0030224044585014614,0.005905567354009117,0.005960868973233944,0.005008623617646331,0.00315848452270266
0.00968484755634091,0.00788755561847454,0.008326279679021806,0.005702659012213029,0.012279112084923063,0.013072411249837518,0.005458129680023289,0.0063000154687500335,0.006132600248143584,0.009275337373266426,0.011051052476671121,0.0031701398122788217,0.006151474308297424,0.0060570708358673574,0.004984372463951265,0.003058500500478756
0.009966772512910593,0.008142255731008113,0.008559754930267586,0.0057853034706021825,0.012620893075921855,0.013214321062371397,0.005310528531529948,0.0062781160407043455,0.005981829709184629,0.009166866176126184,0.010913100136719301,0.0030392881377791837,0.005940328417623514,0.006129010063085609,0.004970056477317775,0.00310189895778648
0.009687377887189045,0.007974015947256465,0.00817281567275734,0.005594651710774995,0.012324611174383113,0.012832951255712252,0.005227306742265409,0.006238859591558022,0.005990245519552186,0.009024684170494244,0.010619977245626333,0.002939285369584459,0.005840713495483206,0.005927530982758837,0.0048125544104362745,0.003143760383393878
0.009410748069169667,0.007724791766907972,0.008284944813833064,0.005716156986989535,0.012238820724580149,0.013438186785735991,0.005404798234710444,0.006177628925416417,0.005771429983282042,0.008845151822259338,0.010439267330159789,0.002917596988561226,0.005855563814964399,0.006096418221654848,0.004972773731591646,0.003053585323045258
0.009545464803314033,0.007900762760887067,0.008422511897039641,0.005584228613546101,0.01176748412778614,0.012677127065064736,0.005276379358663727,0.0064174818488214255,0.006101029213693383,0.009438456244600017,0.01112204019995744,0.002934439960326958,0.006103895235204545,0.006005083089971662,0.004983009979095548,0.0031935183274842344
0.009365799877538755,0.007843745020902291,0.008558624994506945,0.005667042953278529,0.011826159898032998,0.012822241277227012,0.005353673746183064,0.006167231548955351,0.006184318712005762,0.009155856954612374,0.011215898316917805,0.003120211067960461,0.00565297242416372,0.005926706268158215,0.004893271795501673,0.0030434529908157084
0.009669165312347489,0.007900187971150947,0.00848211398128492,0.005738930325868139,0.011941784808920048,0.012763760063932076,0.005398508803367657,0.006232041951119895,0.0059432048930264875,0.009138873213384052,0.010937213568725509,0.00296555909560915,0.0058143944332507014,0.005889875018301126,0.004699064505681765,0.0030904476340387235
0.009232392003020982,0.007873468081960194,0.008172234091797043,0.005821451262054511,0.012493409325561929,0.013083522597253686,0.005452513976707046,0.00616213487239845,0.006282187232580357,0.009064714612576925,0.010862785862884316,0.0032143425250910464,0.006028903124389511,0.005941331867971298,0.004820407884767194,0.0031293603688979143
0.009223680888726413,0.007907088742521176,0.00831701202849387,0.0056611784941460125,0.011958976456594122,0.012812682998047383,0.005202862656381318,0.006059103062200616,0.00591587590282195,0.009217646497227857,0.0104335893798443,0.00308437412545915,0.0060152846250058215,0.005970188339805485,0.005037799619712657,0.0031270282973263697
0.009402173736419363,0.007961646238861217,0.008389562920548778,0.005826899828491356,0.013119178550872723,0.013783177017724982,0.0066700880369928205,0.006719084825095907,0.005956228868939973,0.008932009939232126,0.01122065356970758,0.0030320926289536003,0.005645423533287111,0.0059044898328756345,0.004901715215912078,0.0030108769014144756
0.009775863754644468,0.007971949814453138,0.008661747031250215,0.0057520644817328865,0.01185375558261643,0.013151825054642843,0.00688402999585874,0.006659860169007893,0.005925225761792624,0.009159847063348199,0.010418068912770482,0.0030933282418036416,0.005782832979879311,0.005849535874593038,0.004870799302826142,0.0030449223111510956
0.009686998601987693,0.008146369880902818,0.008676801852789098,0.005808257302617862,0.011986987365700896,0.013504142391881923,0.00673344701656331,0.0066313572535300225,0.005994269046857479,0.009119691311254407,0.010983014617910122,0.003051655971238438,0.005552011511514107,0.005802295248219946,0.00466664080314408,0.0030890474241996183
0.009923531078491591,0.008294997409913596,0.008794031921766032,0.005690656396234046,0.012022569049062341,0.013381359853628132,0.006371112690115,0.006680565069722984,0.005870087690389224,0.009182976190557276,0.010948923807134706,0.003019373687551073,0.006262460428914998,0.006071457475433278,0.005095987024094967,0.003247615075948318
0.009547681696233955,0.007757053037049733,0.00861472954921753,0.00571456040504244,0.012410445798757455,0.013434701437035002,0.006658562384221306,0.0066015713802310815,0.005918380933511235,0.00914548241943386,0.010816708303258024,0.002953592581091052,0.0058631999873257155,0.006005055589284862,0.004863661819493886,0.0029929048922632674
0.00925060664931331,0.007871796766125986,0.008505230492696811,0.00567716094833349,0.012491878483998752,0.013576558593139842,0.00670148403260955,0.006619338254966455,0.005973293768921149,0.009212288658807563,0.010780189712426405,0.0031126210311793563,0.005663033795127851,0.005759641235520878,0.004589145944020549,0.002993137866590171
0.009339532556524392,0.007697930562124633,0.00869457375998467,0.005688479203221905,0.01261929449575189,0.013618567820718372,0.006823114935913169,0.006628864446868922,0.005734242655847042,0.008861199611833358,0.01070581694249825,0.0030607920094965846,0.005907977535722324,0.005961986685142521,0.004750650975511056,0.003084698041379337
0.009562425325143115,0.007856562212751082,0.00848567104671214,0.005792891689584299,0.01247926209960987,0.013216378121545042,0.0062314584881187195,0.006544523641204952,0.005877692562866267,0.009307311370696843,0.011246424307610817,0.003105362737061869,0.005599813505246657,0.00587527521875126,0.004990894911172566,0.0029298344813324098
0.0096529799349763,0.007658948549459171,0.008677274910828935,0.005755531685781712,0.013019449855566328,0.013580207977666164,0.006061448832664235,0.006498516188046946,0.0059858085248732,0.00919362473781295,0.010783900921477862,0.0032166201180243194,0.005939066213796045,0.0059453989836789406,0.004798505120465512,0.0030128017867661967
0.00979413019008606,0.008012644865300837,0.00841579883327247,0.005801700553166882,0.012806918895280527,0.013356992973479812,0.006473706947400841,0.006514551612816023,0.006074598225534041,0.009585189240684154,0.010862185537634418,0.0030946646190620616,0.005658354685058688,0.005907549377477152,0.004820239730443878,0.003018437936010463
0.009536967802801059,0.007729196764793267,0.008515516676023249,0.005610357370367119,0.012602201730108509,0.01383823153830574,0.006272133300110889,0.0068197976149917214,0.006208907579412408,0.009395510778500841,0.011276166294668103,0.0031726053516172846,0.006164146040799622,0.005940705737473881,0.005101697551260001,0.0031800766058349508
0.009786561319730248,0.007934800794122347,0.00836426741438841,0.005711147280194891,0.012570459638204709,0.013735492067327599,0.006206166401968147,0.00653624784095533,0.0060114003164290705,0.009002512445810325,0.010439828580549128,0.0031517117156387533,0.0062999633185481015,0.006123632347524218,0.005160933095910427,0.003152734619214479
0.009716159258946913,0.008077934013459841,0.008399840751257133,0.005710694898774554,0.013070655784520952,0.013882854602315475,0.006710737343749771,0.006860676292076376,0.005907780117204301,0.009350289036712294,0.010854219099416933,0.0030838064193343733,0.005696382877111405,0.0058227475443939,0.0046751467178249555,0.0029836304159142468
0.009990575327298658,0.008215327343139994,0.008368608182275201,0.005525454009721212,0.01308816209601443,0.013850395036923854,0.006373394501914986,0.006652003225698179,0.0061184105949378806,0.00913823692373027,0.010764272455441783,0.003033066600332207,0.005699105016114654,0.005995357455053146,0.0048231144354605356,0.003170971016693063
0.009635793941209444,0.008187228679444566,0.008473473545799413,0.005616185719595037,0.012706249068582646,0.013764943816353906,0.0067702184124377104,0.00660739796232003,0.00588389799579399,0.00893023156326009,0.00990673478117934,0.003041527531585727,0.005822195819070259,0.005770178280172164,0.005038032695684503,0.0031027676742172864
0.009673153335378274,0.008025816747894397,0.008626648981282438,0.005868778513791711,0.012368213811871417,0.013731334957006134,0.006557404514386707,0.006786719511296559,0.005986218496587324,0.009206651220550536,0.011180492911241059,0.003148698851928844,0.006045982763519628,0.006057606328275332,0.004721321632859666,0.003137560973775293
0.010102117159643136,0.008292336771535949,0.008572366888044107,0.005799189488372663,0.013156383165910206,0.013609728652036288,0.006764726285740967,0.006763598241117194,0.005921530741539014,0.008879213601646724,0.011152715073201645,0.0029704881447767907,0.005466930307531264,0.005830712513826145,0.005029028477475558,0.0029759690833950697
0.009912081374359364,0.008190750340795598,0.008547173793981238,0.0057404331686021545,0.013241936565694421,0.014160000396707156,0.006512573638448529,0.006659405751609818,0.005593756810522104,0.00892446074489608,0.010493206676292822,0.003099553171835094,0.005774495773305981,0.006036179774090927,0.005276306486356287,0.0030291233130552158
0.009925746115853472,0.008025002224121456,0.008430326880739112,0.005695330127465563,0.013333875513016808,0.013871169905853412,0.006668525624837588,0.00681748075598686,0.005976091220702935,0.00911261008167029,0.010696749611654136,0.003072115316388792,0.005930550037193562,0.005827226249482798,0.004904599960937605,0.003113552461335653
0.010415799656829955,0.00840626034003272,0.00853799906978593,0.005650747065725276,0.013616323761739263,0.014075220638082028,0.006732388404502962,0.006738456801595939,0.0058939199141599015,0.00877267948077892,0.010253292242278927,0.003136938134756126,0.0057658136318181384,0.00598324406684655,0.004886259261777293,0.003062875917623279
0.010204259105672438,0.008499165307006918,0.008442628587303545,0.005522310474386481,0.012622804767980741,0.013636944769838302,0.006534110131225573,0.0067089500432943455,0.006037759013745852,0.009280582765290316,0.010208268257519483,0.0030028720850920334,0.0055146042382027225,0.0058396340916991515,0.0050362078616238235,0.002901334645042455
0.009642682074117469,0.008089828723440513,0.008028492581090823,0.0056788667718503955,0.01270608186611177,0.013451220129182543,0.006178997577264606,0.006553014695679908,0.005981113482167663,0.009006619820478122,0.010387204207971339,0.0031458032813931206,0.005759762652549535,0.005841008176992069,0.005059745303001108,0.0029719844726562193
0.010233665998303946,0.008281056424901703,0.008401003719243794,0.0060169293300602065,0.012753465986595394,0.013543804430685355,0.006616101867818791,0.006670949396324529,0.005904824427029942,0.008822151575994582,0.010733642553804424,0.003007085849142058,0.006002156104371491,0.0059742057394766,0.005096882825460436,0.0030126661833856836
0.009499236750867366,0.00789045483472591,0.008385070009765593,0.005721530991151274,0.01221540659436953,0.013296367064819542,0.0065391313895011806,0.006595914123227427,0.0056099021578190555,0.00881444447873829,0.010351273852301189,0.0031098502632497783,0.006004723830030096,0.005970091604497248,0.004824150008771431,0.003111968596410758
0.00973293320230258,0.008159744493255471,0.008609192027547594,0.00581370894916315,0.01256216863037149,0.013620402299109024,0.006729685633506677,0.006720850261494614,0.00602409344177244,0.009187506586303667,0.011163834959402055,0.0031966936504148834,0.006269405571439177,0.0059317725577447,0.005048219512689176,0.0031383371853256777
0.010340140050649663,0.008334708942391657,0.008677241654119107,0.0057955074264883135,0.012813936326131464,0.013550693255422186,0.006653458222570273,0.006899901670989815,0.006046670588216746,0.009080954048118565,0.011086115670964717,0.0030607885984803647,0.0059141901610471346,0.0060750970159912845,0.004981057242956206,0.002991105937766959
0.009940606783197005,0.008086812103881768,0.008394317125091576,0.005707792442738595,0.012627032476797192,0.013484264375950896,0.006796668439385989,0.006781825989434516,0.006169001694390826,0.00911449151602766,0.010686595933034108,0.0029997368365072058,0.0058140764879011046,0.006012025669572304,0.005123066667248984,0.0032634015081404824
0.010062393083569578,0.008064190557708763,0.00856085238380187,0.005900312880399094,0.01231514125915525,0.014036332964551613,0.006451769618127526,0.006752900709447812,0.005767815344085466,0.008963064854345507,0.0109303949339958,0.0030848935717679893,0.005775725565622078,0.005971547475852996,0.004715664199960253,0.0030306656545615158
0.00962087131224662,0.007830638253021284,0.00839456308582073,0.005565526070699602,0.012632191043469696,0.013300723464575115,0.00657642773885482,0.006639722710838215,0.005881209873769211,0.009025687092683575,0.01099749169119821,0.003019982184674773,0.0060404844665504455,0.006069754132878665,0.0049627734004879034,0.0029754600120543854
